write_date,article_id,subject,carrier,7GB_new,7GB_mnp,11GB_new,11GB_mnp,status,local_path
2025-03-17 10:57:24,285,케이엘모바일_부성정책_ 3월 17일_1-5차 정책,skylife,45000,110000,45000,115000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/285/skylife.jpg
2025-03-17 10:57:24,285,케이엘모바일_부성정책_ 3월 17일_1-5차 정책,umobile,44000,99000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/285/umobile.jpg
2025-03-21 10:27:31,286,케이엘모바일_부성정책_ 3월 21일_1-6차 정책,hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/286/hello.jpg
2025-03-21 10:27:31,286,케이엘모바일_부성정책_ 3월 21일_1-6차 정책,ktm,,,33500,40000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/286/ktm.jpg
2025-03-21 10:27:31,286,케이엘모바일_부성정책_ 3월 21일_1-6차 정책,sk7,50000,80000,50000,100000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/286/sk7.jpg
2025-03-21 10:27:31,286,케이엘모바일_부성정책_ 3월 21일_1-6차 정책,skylife,45000,110000,45000,115000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/286/skylife.jpg
2025-03-21 10:27:31,286,케이엘모바일_부성정책_ 3월 21일_1-6차 정책,umobile,44000,99000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/286/umobile.jpg
2025-03-22 11:04:04,287,케이엘모바일_부성정책_ 3월 22일_1-7차 정책,hello,30000,110000,30000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/287/hello.png
2025-03-22 11:04:04,287,케이엘모바일_부성정책_ 3월 22일_1-7차 정책,ktm,,,33500,40000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/287/ktm.jpg
2025-03-22 11:04:04,287,케이엘모바일_부성정책_ 3월 22일_1-7차 정책,sk7,50000,80000,50000,100000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/287/sk7.jpg
2025-03-22 11:04:04,287,케이엘모바일_부성정책_ 3월 22일_1-7차 정책,skylife,45000,110000,45000,115000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/287/skylife.jpg
2025-03-22 11:04:04,287,케이엘모바일_부성정책_ 3월 22일_1-7차 정책,umobile,44000,99000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/287/umobile.jpg
2025-03-28 10:18:04,288,케이엘모바일_부성정책_ 3월 28일_1-8차 정책,hello,30000,110000,30000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/288/hello.png
2025-03-28 10:18:04,288,케이엘모바일_부성정책_ 3월 28일_1-8차 정책,ktm,,,33500,40000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/288/ktm.jpg
2025-03-28 10:18:04,288,케이엘모바일_부성정책_ 3월 28일_1-8차 정책,sk7,50000,50000,50000,50000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/288/sk7.jpg
2025-03-28 10:18:04,288,케이엘모바일_부성정책_ 3월 28일_1-8차 정책,skylife,45000,110000,45000,115000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/288/skylife.jpg
2025-03-28 10:18:04,288,케이엘모바일_부성정책_ 3월 28일_1-8차 정책,umobile,44000,99000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/288/umobile.jpg
2025-04-01 11:14:16,289,케이엘모바일_부성정책_ 4월 1일_ 1차 정책,hello,,,30000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/289/hello.jpg
2025-04-01 11:14:16,289,케이엘모바일_부성정책_ 4월 1일_ 1차 정책,ktm,40000,80000,40000,90000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/289/ktm.jpg
2025-04-01 11:14:16,289,케이엘모바일_부성정책_ 4월 1일_ 1차 정책,sk7,50000,90000,50000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/289/sk7.jpg
2025-04-01 11:14:16,289,케이엘모바일_부성정책_ 4월 1일_ 1차 정책,skylife,45000,90000,45000,115000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/289/skylife.jpg
2025-04-01 11:14:16,289,케이엘모바일_부성정책_ 4월 1일_ 1차 정책,umobile,55000,77000,55000,99000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/289/umobile.jpg
2025-04-03 11:00:43,292,케이엘모바일_부성정책_ 4월 3일_ 2차 정책,hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/292/hello.jpg
2025-04-03 11:00:43,292,케이엘모바일_부성정책_ 4월 3일_ 2차 정책,ktm,40000,80000,40000,90000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/292/ktm.jpg
2025-04-03 11:00:43,292,케이엘모바일_부성정책_ 4월 3일_ 2차 정책,sk7,50000,90000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/292/sk7.jpg
2025-04-03 11:00:43,292,케이엘모바일_부성정책_ 4월 3일_ 2차 정책,skylife,,,45000,115000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/292/skylife.jpg
2025-04-03 11:00:43,292,케이엘모바일_부성정책_ 4월 3일_ 2차 정책,umobile,55000,77000,55000,99000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/292/umobile.jpg
2025-04-04 10:16:37,293,케이엘모바일_부성정책_ 4월 4일_ 2-1차 정책,hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/293/hello.jpg
2025-04-04 10:16:37,293,케이엘모바일_부성정책_ 4월 4일_ 2-1차 정책,ktm,40000,80000,40000,90000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/293/ktm.jpg
2025-04-04 10:16:37,293,케이엘모바일_부성정책_ 4월 4일_ 2-1차 정책,sk7,50000,90000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/293/sk7.jpg
2025-04-04 10:16:37,293,케이엘모바일_부성정책_ 4월 4일_ 2-1차 정책,skylife,45000,90000,45000,115000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/293/skylife.jpg
2025-04-04 10:16:37,293,케이엘모바일_부성정책_ 4월 4일_ 2-1차 정책,umobile,55000,100000,55000,120000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/293/umobile.jpg
2025-04-08 10:26:10,299,케이엘모바일_부성정책_ 4월 8일_ 2-2차 정책_수정(유모비추가),hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/299/hello.jpg
2025-04-08 10:26:10,299,케이엘모바일_부성정책_ 4월 8일_ 2-2차 정책_수정(유모비추가),ktm,40000,80000,40000,90000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/299/ktm.jpg
2025-04-08 10:26:10,299,케이엘모바일_부성정책_ 4월 8일_ 2-2차 정책_수정(유모비추가),skylife,45000,90000,45000,115000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/299/skylife.jpg
2025-04-08 10:26:10,299,케이엘모바일_부성정책_ 4월 8일_ 2-2차 정책_수정(유모비추가),umobile,55000,100000,55000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/299/umobile.jpg
2025-04-09 14:22:58,300,케이엘모바일_부성정책_ 4월 9일_ 2-3차 정책,hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/300/hello.jpg
2025-04-09 14:22:58,300,케이엘모바일_부성정책_ 4월 9일_ 2-3차 정책,ktm,40000,80000,40000,90000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/300/ktm.jpg
2025-04-09 14:22:58,300,케이엘모바일_부성정책_ 4월 9일_ 2-3차 정책,sk7,60000,100000,60000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/300/sk7.jpg
2025-04-09 14:22:58,300,케이엘모바일_부성정책_ 4월 9일_ 2-3차 정책,skylife,45000,90000,45000,115000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/300/skylife.jpg
2025-04-09 14:22:58,300,케이엘모바일_부성정책_ 4월 9일_ 2-3차 정책,umobile,55000,100000,55000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/300/umobile.jpg
2025-04-12 10:43:23,301,케이엘모바일_부성정책_ 4월 12일_ 2-4차 정책,hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/301/hello.jpg
2025-04-12 10:43:23,301,케이엘모바일_부성정책_ 4월 12일_ 2-4차 정책,ktm,40000,80000,40000,90000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/301/ktm.jpg
2025-04-12 10:43:23,301,케이엘모바일_부성정책_ 4월 12일_ 2-4차 정책,sk7,60000,100000,60000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/301/sk7.jpg
2025-04-12 10:43:23,301,케이엘모바일_부성정책_ 4월 12일_ 2-4차 정책,skylife,45000,90000,45000,115000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/301/skylife.jpg
2025-04-12 10:43:23,301,케이엘모바일_부성정책_ 4월 12일_ 2-4차 정책,umobile,55000,100000,55000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/301/umobile.jpg
2025-04-15 11:57:22,302,케이엘모바일_부성정책_ 4월 15일_ 2-5차 정책,hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/302/hello.jpg
2025-04-15 11:57:22,302,케이엘모바일_부성정책_ 4월 15일_ 2-5차 정책,ktm,40000,80000,40000,90000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/302/ktm.jpg
2025-04-15 11:57:22,302,케이엘모바일_부성정책_ 4월 15일_ 2-5차 정책,sk7,,,60000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/302/sk7.png
2025-04-15 11:57:22,302,케이엘모바일_부성정책_ 4월 15일_ 2-5차 정책,skylife,45000,90000,45000,115000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/302/skylife.jpg
2025-04-15 11:57:22,302,케이엘모바일_부성정책_ 4월 15일_ 2-5차 정책,umobile,55000,100000,55000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/302/umobile.jpg
2025-04-18 12:23:15,303,케이엘모바일_부성정책_ 4월 18일_ 2-6차 정책,hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/303/hello.jpg
2025-04-18 12:23:15,303,케이엘모바일_부성정책_ 4월 18일_ 2-6차 정책,ktm,40000,80000,40000,90000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/303/ktm.jpg
2025-04-18 12:23:15,303,케이엘모바일_부성정책_ 4월 18일_ 2-6차 정책,skylife,45000,90000,45000,115000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/303/skylife.jpg
2025-04-18 12:23:15,303,케이엘모바일_부성정책_ 4월 18일_ 2-6차 정책,umobile,55000,100000,55000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/303/umobile.jpg
2025-04-23 10:34:01,304,케이엘모바일_부성정책_ 4월 23일_ 2-7차 정책,hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/304/hello.jpg
2025-04-23 10:34:01,304,케이엘모바일_부성정책_ 4월 23일_ 2-7차 정책,ktm,40000,80000,40000,90000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/304/ktm.jpg
2025-04-23 10:34:01,304,케이엘모바일_부성정책_ 4월 23일_ 2-7차 정책,sk7,60000,100000,60000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/304/sk7.jpg
2025-04-23 10:34:01,304,케이엘모바일_부성정책_ 4월 23일_ 2-7차 정책,skylife,45000,90000,45000,115000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/304/skylife.jpg
2025-04-23 10:34:01,304,케이엘모바일_부성정책_ 4월 23일_ 2-7차 정책,umobile,55000,100000,55000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/304/umobile.jpg
2025-04-26 11:02:51,305,케이엘모바일_부성정책_ 4월 26일_ 2-8차 정책,hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/305/hello.jpg
2025-04-26 11:02:51,305,케이엘모바일_부성정책_ 4월 26일_ 2-8차 정책,ktm,40000,80000,40000,90000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/305/ktm.jpg
2025-04-26 11:02:51,305,케이엘모바일_부성정책_ 4월 26일_ 2-8차 정책,skylife,45000,90000,45000,115000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/305/skylife.jpg
2025-04-26 11:02:51,305,케이엘모바일_부성정책_ 4월 26일_ 2-8차 정책,umobile,55000,100000,55000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/305/umobile.jpg
2025-05-01 11:27:28,306,케이엘모바일_부성정책_ 5월 1일_ 1차 정책,hello,,,30000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/306/hello.jpg
2025-05-01 11:27:28,306,케이엘모바일_부성정책_ 5월 1일_ 1차 정책,ktm,40000,60000,40000,80000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/306/ktm.jpg
2025-05-01 11:27:28,306,케이엘모바일_부성정책_ 5월 1일_ 1차 정책,sk7,70000,130000,70000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/306/sk7.jpg
2025-05-01 11:27:28,306,케이엘모바일_부성정책_ 5월 1일_ 1차 정책,skylife,45000,60000,45000,105000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/306/skylife.jpg
2025-05-01 11:27:28,306,케이엘모바일_부성정책_ 5월 1일_ 1차 정책,umobile,55000,100000,55000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/306/umobile.jpg
2025-05-03 10:47:53,307,케이엘모바일_부성정책_ 5월 3일_ 1-1차 정책,hello,,,30000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/307/hello.jpg
2025-05-03 10:47:53,307,케이엘모바일_부성정책_ 5월 3일_ 1-1차 정책,ktm,40000,60000,40000,80000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/307/ktm.jpg
2025-05-03 10:47:53,307,케이엘모바일_부성정책_ 5월 3일_ 1-1차 정책,sk7,70000,130000,70000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/307/sk7.jpg
2025-05-03 10:47:53,307,케이엘모바일_부성정책_ 5월 3일_ 1-1차 정책,skylife,45000,60000,45000,105000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/307/skylife.jpg
2025-05-03 10:47:53,307,케이엘모바일_부성정책_ 5월 3일_ 1-1차 정책,umobile,55000,90000,55000,100000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/307/umobile.jpg
2025-06-01 12:50:40,311,케이엘모바일_부성정책_ 6월 1일_ 1차 정책,hello,,,30000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/311/hello.jpg
2025-06-01 12:50:40,311,케이엘모바일_부성정책_ 6월 1일_ 1차 정책,ktm,70000,90000,70000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/311/ktm.jpg
2025-06-01 12:50:40,311,케이엘모바일_부성정책_ 6월 1일_ 1차 정책,sk7,70000,120000,70000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/311/sk7.jpg
2025-06-01 12:50:40,311,케이엘모바일_부성정책_ 6월 1일_ 1차 정책,skylife,45000,80000,45000,95000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/311/skylife.jpg
2025-06-01 12:50:40,311,케이엘모바일_부성정책_ 6월 1일_ 1차 정책,umobile,55000,90000,55000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/311/umobile.jpg
2025-06-02 15:16:54,312,케이엘모바일_부성정책_ 6월 2일_ 1-1차 정책,hello,,,30000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/312/hello.jpg
2025-06-02 15:16:54,312,케이엘모바일_부성정책_ 6월 2일_ 1-1차 정책,ktm,90000,90000,50000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/312/ktm.jpg
2025-06-02 15:16:54,312,케이엘모바일_부성정책_ 6월 2일_ 1-1차 정책,sk7,,,70000,70000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/312/sk7.jpg
2025-06-02 15:16:54,312,케이엘모바일_부성정책_ 6월 2일_ 1-1차 정책,skylife,45000,80000,45000,95000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/312/skylife.jpg
2025-06-02 15:16:54,312,케이엘모바일_부성정책_ 6월 2일_ 1-1차 정책,umobile,55000,90000,55000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/312/umobile.jpg
2025-06-05 10:20:56,313,케이엘모바일_부성정책_ 6월 5일_ 1-2차 정책,hello,,,30000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/313/hello.jpg
2025-06-05 10:20:56,313,케이엘모바일_부성정책_ 6월 5일_ 1-2차 정책,ktm,,,70000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/313/ktm.jpg
2025-06-05 10:20:56,313,케이엘모바일_부성정책_ 6월 5일_ 1-2차 정책,sk7,,,70000,70000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/313/sk7.jpg
2025-06-05 10:20:56,313,케이엘모바일_부성정책_ 6월 5일_ 1-2차 정책,skylife,45000,80000,45000,95000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/313/skylife.jpg
2025-06-05 10:20:56,313,케이엘모바일_부성정책_ 6월 5일_ 1-2차 정책,umobile,55000,90000,55000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/313/umobile.jpg
2025-06-12 10:33:11,314,케이엘모바일_부성정책_ 6월 12일_ 1-3차 정책,hello,,,30000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/314/hello.jpg
